연도,분기,가해운전자 차종,건수,비율,중대사고비율
2018,2,사륜오토바이(ATV),1,0.031065548306927617,100.0
2018,2,승용,2272,70.58092575333956,27.684859154929576
2018,2,승합,113,3.5104069586828204,29.20353982300885
2018,2,원동기,30,0.9319664492078285,43.333333333333336
2018,2,이륜,287,8.915812364088225,27.874564459930312
2018,2,자전거,125,3.8831935383659517,29.599999999999998
2018,2,특수,7,0.21745883814849334,42.857142857142854
2018,2,화물,364,11.307859583721653,39.56043956043956
2018,3,개인형이동수단(PM),4,0.12353304508956146,75.0
2018,3,건설기계,24,0.7411982705373688,45.83333333333333
2018,3,농기계,1,0.030883261272390366,0.0
2018,3,사륜오토바이(ATV),1,0.030883261272390366,0.0
2018,3,승용,2374,73.31686226065473,28.51727042965459
2018,3,승합,115,3.5515750463248916,40.869565217391305
2018,3,원동기,31,0.9573810994441012,32.25806451612903
2018,3,이륜,243,7.5046324891908585,24.279835390946502
2018,3,자전거,98,3.026559604694256,29.591836734693878
2018,3,특수,10,0.3088326127239036,40.0
2018,3,화물,337,10.407659048795553,33.82789317507419
2018,4,개인형이동수단(PM),4,0.1223615784643622,0.0
2018,4,건설기계,23,0.7035790761700825,21.73913043478261
2018,4,사륜오토바이(ATV),3,0.09177118384827164,0.0
2018,4,승용,2384,72.92750076475987,29.61409395973154
2018,4,승합,133,4.068522483940043,38.34586466165413
2018,4,원동기,28,0.8565310492505354,17.857142857142858
2018,4,이륜,262,8.014683389415724,25.190839694656486
2018,4,자전거,89,2.722545120832059,21.34831460674157
2018,4,특수,9,0.2753135515448149,44.44444444444444
2018,4,화물,334,10.217191801774243,36.52694610778443
2019,1,건설기계,19,0.6225425950196593,47.368421052631575
2019,1,사륜오토바이(ATV),1,0.0327653997378768,0.0
2019,1,승용,2205,72.24770642201835,26.303854875283445
2019,1,승합,113,3.7024901703800785,35.39823008849557
2019,1,원동기,21,0.6880733944954129,19.047619047619047
2019,1,이륜,279,9.141546526867629,26.881720430107524
2019,1,자전거,87,2.8505897771952817,25.287356321839084
2019,1,특수,6,0.19659239842726078,33.33333333333333
